date,AED,ARS,AUD,BGN,BRL,CAD,CHF,CZK,DKK,EUR,GBP,HRK,HUF,MXN,NOK,NZD,PLN,RON,RSD,RUB,SEK,TRY,TWD,UAH,USD,VND,ZAR,BOB,CLP,CNY,COP,EGP,HKD,IDR,ILS,INR,JPY,KRW,MAD,MYR,PEN,PHP,PKR,SAR,SGD,THB
2016-03-02,3.673,15.7455,1.3832,1.8012,3.9154,1.3442,0.998,24.9021,6.8684,0.9209,0.7147,7.0036,285.5345,17.885,8.6665,1.5089,3.986,4.1084,113.768,73.6174,8.6181,2.937,33.103,26.9289,1,22343.65,15.623,6.8532,691.075,6.5543,3261.98,7.8299,7.7742,13289.1,3.886,67.5744,114.0075,1229.11,9.9104,4.1541,3.5186,47.2372,104.797,3.7499,1.4013,35.5768
2016-03-03,3.673,15.5549,1.3654,1.7957,3.8654,1.3421,0.9952,24.8298,6.8454,0.9181,0.7093,6.9769,284.4715,17.8654,8.6454,1.4931,3.9735,4.0914,113.332,73.4778,8.5868,2.9215,32.9587,26.2583,1,22337.75,15.6056,6.8457,686.628,6.5543,3214.44,7.8297,7.7736,13227.5,3.8901,67.3034,113.777,1215.585,9.888,4.1313,3.4984,47.0551,104.643,3.75,1.3927,35.4868
2016-03-04,3.6731,15.2078,1.3546,1.7825,3.7713,1.3401,0.9926,24.6573,6.8008,0.9117,0.7056,6.9242,281.925,17.8843,8.5568,1.4791,3.95,4.0685,112.4995,72.6002,8.5128,2.912,32.7262,25.9328,1,22253.8,15.5544,6.8196,682.5675,6.5543,3179.8,7.8291,7.767,13133.25,3.9004,67.1585,113.757,1204.315,9.8456,4.0977,3.4628,46.8505,104.326,3.7501,1.3819,35.3999
2016-03-05,3.6729,15.1858,1.3441,1.7779,3.7588,1.3317,0.993,24.5662,6.779,0.9086,0.7029,6.8927,280.309,17.7714,8.4776,1.4664,3.9254,4.0535,112.06,72.6002,8.4933,2.9053,32.5311,26.1955,1,22246,15.3391,6.8357,682.31,6.518,3187.35,7.8141,7.7624,13108,3.9115,67.008,113.7765,1198.77,9.7993,4.1103,3.4558,46.7547,104.8,3.75,1.3746,35.3566
2016-03-06,3.673,15.1912,1.344,1.7779,3.7587,1.3317,0.993,24.5866,6.7824,0.9086,0.7029,6.8986,280.3605,17.7711,8.4774,1.4663,3.9265,4.0549,112.06,71.875,8.4917,2.9066,32.5305,26.1955,1,22246,15.3388,6.8357,682.31,6.5226,3187.35,7.8166,7.7624,13109.4,3.9115,67.008,113.773,1199.23,9.7993,4.062,3.4558,46.7495,104.75,3.75,1.3746,35.3565
2016-03-07,3.673,15.2658,1.3464,1.7809,3.7674,1.3333,0.9963,24.6319,6.7929,0.9105,0.7041,6.9047,281.5055,17.7908,8.5083,1.4741,3.9398,4.0622,112.3855,71.4698,8.4944,2.9146,32.6845,26.2282,1,22281.25,15.3461,6.8443,681.841,6.5178,3173.145,7.8319,7.766,13101.1,3.9123,67.1194,113.6235,1201.94,9.8456,4.0848,3.4573,46.8922,104.6365,3.75,1.3795,35.4175
2016-03-08,3.6731,15.4144,1.3434,1.7751,3.777,1.3339,0.9939,24.5504,6.7712,0.9074,0.7025,6.8736,281.549,17.8265,8.5295,1.4777,3.9297,4.0506,111.997,71.4698,8.4828,2.9178,32.7728,26.1674,1,22256.8,15.3553,6.8238,679.067,6.5178,3126.69,7.8297,7.7663,13081.7,3.9102,67.3514,112.9435,1206.86,9.824,4.1132,3.4441,46.9395,104.396,3.7501,1.3831,35.4073
2016-03-09,3.673,15.4136,1.34,1.7803,3.734,1.338,0.9979,24.6161,6.7911,0.9101,0.7038,6.8882,281.9115,17.8606,8.5582,1.4806,3.9317,4.0627,112.315,71.6094,8.4751,2.9062,32.8408,26.2416,1,22310.95,15.3734,6.8456,681.394,6.5178,3155.105,7.8297,7.7659,13158,3.9041,67.2826,112.714,1211.905,9.8413,4.1153,3.4599,46.884,104.825,3.7501,1.3838,35.328
2016-03-10,3.673,15.3545,1.3387,1.7726,3.6705,1.3287,0.9947,24.5223,6.7625,0.907,0.703,6.8584,281.014,17.7697,8.5306,1.5025,3.9163,4.0451,111.893,70.9499,8.4359,2.8933,32.8672,25.8622,1,22283.8,15.2533,6.8351,678.235,6.5104,3193.83,7.83,7.7645,13063.8,3.8915,67.125,113.4655,1205.33,9.8164,4.1116,3.451,46.7296,104.644,3.7501,1.3817,35.2649
2016-03-11,3.673,15.211,1.3323,1.7536,3.6145,1.3269,0.9847,24.2641,6.6894,0.8966,0.6988,6.7864,278.6325,17.7464,8.4842,1.4921,3.8704,4.0044,110.7135,69.9697,8.3636,2.8795,32.7588,25.1395,1,22133.45,15.2861,6.7684,672.2085,6.4945,3170.05,7.8303,7.7615,12987.55,3.8782,67.1158,113.5165,1192.82,9.7519,4.0856,3.3987,46.604,103.5815,3.7502,1.3762,35.1301
2016-03-12,3.6728,15.2635,1.322,1.7541,3.5828,1.3216,0.9826,24.2603,6.6868,0.8969,0.6953,6.7831,278.2885,17.7049,8.4161,1.4826,3.8507,4.0059,110.7,69.9697,8.3387,2.8688,32.6378,25.155,1,22203,15.2262,6.8143,678.985,6.4945,3209.45,7.8014,7.7587,12987.55,3.8763,66.946,113.869,1183.875,9.7479,4.0725,3.4142,46.4695,104.275,3.75,1.373,35.0595
2016-03-13,3.6728,15.2841,1.322,1.7541,3.609,1.3215,0.9826,24.2839,6.6963,0.8969,0.6953,6.7919,278.39,17.7053,8.4159,1.4826,3.8512,4.0151,110.4465,69.9716,8.3517,2.8786,32.712,25.525,1,22287,15.2262,6.84,682.885,6.4559,3171,7.8056,7.7587,12999,3.8848,66.946,113.872,1184.465,9.7515,4.0725,3.4155,46.485,104.72,3.75,1.373,35.0595
2016-03-14,3.673,14.9043,1.3262,1.7576,3.6019,1.3249,0.9854,24.3041,6.7011,0.8984,0.6967,6.7978,278.55,17.7328,8.4471,1.4895,3.8511,4.0147,110.9475,70.4602,8.3448,2.8763,32.6809,25.7271,1,22300,15.3643,6.8219,680.6565,6.5004,3193.35,7.8056,7.7592,13046.35,3.8822,67.0728,113.7605,1186.62,9.769,4.1091,3.3903,46.565,104.4265,3.7502,1.3748,35.0897
2016-03-15,3.673,14.7144,1.3374,1.7613,3.6888,1.3331,0.987,24.3524,6.7165,0.9006,0.7033,6.8095,279.3865,17.8445,8.5173,1.5057,3.8592,4.0254,111.0105,70.6673,8.337,2.8847,32.8402,26.6697,1,22322.6,15.7075,6.8347,685.352,6.5137,3155.625,8.9482,7.7601,13132.05,3.8935,67.3421,113.2815,1192.11,9.7757,4.1411,3.3408,46.7191,104.699,3.7502,1.3792,35.1146
2016-03-16,3.673,14.5252,1.3399,1.7608,3.7755,1.3334,0.987,24.3464,6.7144,0.9004,0.7075,6.8088,280.086,17.8715,8.5585,1.5115,3.8656,4.0309,110.907,70.6594,8.3163,2.903,32.7868,26.9175,1,22338.7,15.9862,6.8253,687.3105,6.5203,3161.905,8.9325,7.7612,13210.05,3.8948,67.3484,113.3835,1191.68,9.7762,4.1444,3.3601,46.7467,104.698,3.7502,1.3799,35.0467
2016-03-17,3.673,14.6503,1.3137,1.7362,3.7062,1.3046,0.9728,24.0011,6.6153,0.8873,0.6972,6.7004,275.8435,17.5173,8.4018,1.4709,3.8034,3.9736,109.268,68.2811,8.2038,2.8593,32.4676,26.5915,1,22225.3,15.4887,6.7882,677.2585,6.4752,3121.085,8.8796,7.7575,13099.2,3.8639,66.6872,111.9265,1166.05,9.6897,4.0599,3.3438,46.3539,103.9885,3.7501,1.3587,34.8178
2016-03-18,3.6729,14.8839,1.3105,1.7312,3.6197,1.2993,0.9679,23.9365,6.599,0.8854,0.691,6.6682,274.7185,17.3433,8.3344,1.4663,3.7803,3.9611,108.765,68.0162,8.203,2.8542,32.4101,26.5424,1,22329.9,15.2481,6.8309,674.7845,6.4687,3126.105,8.8801,7.7558,13097.7,3.8519,66.4798,111.3925,1160.77,9.6802,4.0524,3.3799,46.3502,104.73,3.75,1.355,34.8414
2016-03-19,3.6728,14.8434,1.3153,1.7355,3.625,1.3005,0.9694,23.97,6.6135,0.8873,0.6908,6.6661,275.1625,17.3933,8.3851,1.4711,3.7831,3.9692,108.967,68.335,8.233,2.8674,32.4475,26.6132,1,22307.55,15.2579,6.8334,672.105,6.4701,3075.195,8.8815,7.7551,13089.2,3.8561,66.431,111.538,1162.835,9.6712,4.051,3.37,46.4487,104.73,3.7502,1.3587,34.8575
2016-03-20,3.6728,14.7758,1.3153,1.7351,3.6248,1.3005,0.9694,23.957,6.6146,0.8873,0.6908,6.6699,275.261,17.3933,8.3851,1.4711,3.7832,3.9736,108.96,68.335,8.2339,2.8673,32.448,26.614,1,22304.5,15.2579,6.8336,672,6.4676,3075.25,8.8811,7.7551,13089.2,3.8561,66.431,111.538,1164.485,9.6532,4.051,3.3698,46.455,104.71,3.7502,1.3587,34.8575
2016-03-21,3.673,14.7237,1.317,1.7364,3.6204,1.3058,0.9696,23.9985,6.6174,0.8878,0.6936,6.6828,275.467,17.4227,8.3878,1.4772,3.7834,3.9844,109.055,68.1018,8.2275,2.8685,32.3788,26.5034,1,22337.75,15.2975,6.8331,673.738,6.4863,3074.14,8.8782,7.7542,13166.6,3.8555,66.4989,111.559,1161.98,9.6816,4.0567,3.3787,46.417,104.7115,3.7501,1.3594,34.9061
2016-03-22,3.673,14.4215,1.316,1.7413,3.6122,1.3072,0.9707,24.0705,6.6369,0.8905,0.6992,6.7094,277.103,17.4002,8.4123,1.4801,3.7926,3.979,109.427,67.7199,8.233,2.8676,32.4227,26.3228,1,22380,15.2415,6.8397,676.9985,6.49,3069.295,8.8798,7.7536,13157.9,3.8509,66.6184,111.952,1158.35,9.7098,4.009,3.4086,46.292,104.7035,3.7502,1.3609,34.9285
2016-03-23,3.673,14.4068,1.318,1.7467,3.6091,1.3111,0.9743,24.1503,6.6574,0.8932,0.7058,6.7341,279.1185,17.4133,8.4382,1.4876,3.8024,3.9891,109.788,67.946,8.249,2.8726,32.4833,26.2129,1,22350.75,15.2831,6.8339,679.2795,6.5072,3072.94,8.8748,7.7551,13201.35,3.841,66.8495,112.486,1161.98,9.7257,3.9982,3.4059,46.3653,104.781,3.7501,1.3647,35.1041
2016-03-24,3.673,14.5008,1.3311,1.7505,3.6873,1.3243,0.9757,24.2179,6.6734,0.8952,0.7083,6.7476,280.689,17.6209,8.4927,1.493,3.819,3.9966,110.026,68.9475,8.2849,2.8802,32.5788,26.2205,1,22389.2,15.4428,6.8343,672.9855,6.5218,3031.54,8.8759,7.7588,13262.6,3.8367,66.9273,112.6725,1167.745,9.741,4.0295,3.4089,46.437,104.8235,3.7502,1.3691,35.3011
2016-03-25,3.6729,14.4884,1.3299,1.7497,3.6831,1.3251,0.977,24.2299,6.6761,0.8956,0.7076,6.7473,280.836,17.582,8.4869,1.4937,3.8199,3.9976,110.187,68.19,8.3019,2.8767,32.6186,26.2204,1,22313.8,15.4663,6.8211,683.2965,6.5059,3072.34,8.8777,7.7585,13262.8,3.8363,66.9326,113.0465,1169.25,9.745,4.0303,3.3803,46.4072,104.617,3.7503,1.3711,35.293
2016-03-26,3.6729,14.5176,1.332,1.7499,3.6888,1.3265,0.9775,24.2225,6.6743,0.8955,0.7076,6.7485,281.029,17.5373,8.4798,1.4958,3.8159,3.9974,110.21,67.991,8.4173,2.8758,32.6309,26.2205,1,22302.5,15.4551,6.8212,683.305,6.5115,3072.5,8.8905,7.7576,13262.8,3.8351,66.905,113.092,1169.39,9.7446,4.029,3.3804,46.3908,104.615,3.7503,1.3722,35.249
2016-03-27,3.6729,14.52,1.332,1.7499,3.6892,1.3265,0.9775,24.2249,6.6745,0.8955,0.7076,6.741,281.039,17.5373,8.4798,1.4958,3.816,3.9945,110.23,68.0675,8.4041,2.8755,32.63,26.221,1,22302.5,15.4551,6.8205,683.305,6.5278,3067.25,8.8921,7.7576,13271.55,3.8351,66.905,113.092,1169.39,9.7573,4.029,3.3804,46.4675,104.615,3.7503,1.3722,35.249
2016-03-28,3.6729,14.4983,1.3285,1.7505,3.688,1.3233,0.9761,24.2112,6.6707,0.8947,0.7052,6.744,280.5575,17.5254,8.4642,1.4921,3.8081,3.9959,110.2315,68.0063,8.2973,2.8741,32.638,26.2219,1,22304.7,15.4812,6.8208,683.3305,6.5027,3067.35,8.8837,7.7581,13297.95,3.8371,66.819,113.436,1169.25,9.7566,4.0262,3.3805,46.4403,104.6185,3.7504,1.3707,35.3413
2016-03-29,3.673,14.6693,1.3229,1.7471,3.6383,1.3164,0.9731,24.1411,6.649,0.8919,0.7003,6.7144,279.8365,17.4321,8.4412,1.4775,3.7913,3.9812,109.6165,68.6855,8.2653,2.8639,32.605,26.2626,1,22282.3,15.4109,6.8119,680.1025,6.4889,3041.415,8.8756,7.7572,13360.1,3.8239,66.6695,113.385,1164.96,9.7229,3.995,3.3699,46.3409,104.486,3.7504,1.3659,35.3727
2016-03-30,3.673,14.6271,1.3065,1.7296,3.6294,1.3024,0.9649,23.9217,6.5883,0.8839,0.6947,6.648,277.4695,17.2796,8.3488,1.4502,3.7604,3.9461,108.6205,68.0898,8.173,2.8383,32.3472,26.3232,1,22312,15.0486,6.8244,679.22,6.4659,3036.075,8.8775,7.7543,13280.8,3.7932,66.2213,112.476,1148.37,9.6638,3.9393,3.3643,46.0628,104.6225,3.7504,1.3526,35.2543
2016-03-31,3.673,14.6162,1.304,1.725,3.5927,1.2968,0.9627,23.8224,6.5622,0.8806,0.696,6.623,276.8175,17.2489,8.2941,1.4459,3.7539,3.936,108.2835,67.5546,8.127,2.8281,32.219,26.2715,1,22272.45,14.833,6.8235,679.3305,6.4494,3053.81,8.8796,7.7548,13253.8,3.7744,66.1774,112.3995,1142.595,9.6509,3.9104,3.3503,46.0006,104.619,3.7505,1.3482,35.175
2016-04-01,3.673,14.7051,1.3045,1.7181,3.5849,1.303,0.96,23.7441,6.5435,0.8783,0.6995,6.5991,275.452,17.339,8.2878,1.449,3.7278,3.9254,107.7915,67.7249,8.1199,2.8237,32.2773,26.1935,1,22327.05,14.7421,6.8218,668.9,6.4739,3033.64,8.8794,7.7551,13175.3,3.7678,66.2778,112.1705,1148.5,9.6304,3.8957,3.3487,46.0469,104.7075,3.7506,1.3493,35.1394
2016-04-02,3.6727,14.784,1.3023,1.7164,3.5535,1.3012,0.9581,23.7274,6.5397,0.8778,0.7029,6.591,275.364,17.3378,8.3148,1.4479,3.7341,3.9213,107.65,67.385,8.1343,2.8237,32.28,26.125,1,22299,14.6929,6.82,670.7,6.4822,3038.6,8.8803,7.7543,13114.8,3.7738,66.157,111.727,1147.58,9.6369,3.8825,3.3185,46.0965,104.8,3.7504,1.3508,35.1535
2016-04-03,3.673,14.784,1.3023,1.7165,3.5538,1.3012,0.9581,23.7273,6.5395,0.8778,0.7029,6.5908,275.3425,17.3378,8.3148,1.4479,3.7327,3.921,107.65,67.505,8.133,2.8223,32.28,26.106,1,22425,14.6929,6.8214,669,6.4821,3034.5,8.8803,7.7543,13123.4,3.7738,66.157,111.727,1147.58,9.6368,3.8915,3.347,46.0965,104.8,3.7504,1.3508,35.1535
2016-04-04,3.673,14.7589,1.3103,1.7179,3.5711,1.3048,0.959,23.7389,6.5375,0.878,0.702,6.5938,274.753,17.3769,8.3137,1.4565,3.7265,3.922,107.7005,68.3045,8.1271,2.8189,32.3575,26.1391,1,22339.7,14.7362,6.8242,671.1255,6.4757,3023.98,8.8787,7.7548,13149.5,3.7788,66.1467,111.4605,1149.295,9.6327,3.8918,3.3322,46.1367,104.7775,3.7502,1.351,35.1939
2016-04-05,3.673,14.7054,1.3225,1.7187,3.6373,1.3131,0.9581,23.7555,6.5388,0.8787,0.7036,6.6016,274.795,17.6077,8.3416,1.4718,3.7347,3.9238,107.7395,68.9411,8.1355,2.8244,32.428,26.0229,1,22321.55,14.946,6.8112,671.1795,6.475,3052.76,8.8796,7.7558,13210.05,3.7973,66.3159,110.661,1157.81,9.6357,3.9286,3.3455,46.2757,104.545,3.7501,1.3559,35.3068
2016-04-06,3.673,14.6755,1.3223,1.719,3.674,1.3136,0.9574,23.7584,6.5421,0.8789,0.708,6.6012,274.8105,17.7004,8.3309,1.4694,3.7485,3.926,107.7765,68.3979,8.145,2.8392,32.4322,25.9195,1,22364.25,15.1321,6.7973,674.967,6.4799,3082.975,8.8799,7.7567,13227.5,3.81,66.5219,110.1985,1158.145,9.6347,3.9119,3.3679,46.2451,104.64,3.7501,1.3532,35.2632
2016-04-07,3.673,14.5704,1.322,1.7171,3.6593,1.3104,0.9557,23.7255,6.534,0.878,0.7094,6.5928,274.0575,17.736,8.3155,1.469,3.7572,3.9223,107.7675,68.0215,8.1513,2.8477,32.4141,25.8448,1,22300.6,15.1544,6.7791,675.9675,6.4701,3085.75,8.8794,7.7571,13175.25,3.7919,66.5641,108.7555,1156.605,9.6253,3.9176,3.3721,46.2021,104.4355,3.7499,1.3502,35.2007
2016-04-08,3.673,14.4662,1.3263,1.7191,3.6614,1.307,0.9557,23.7451,6.5393,0.8788,0.7099,6.5935,274.51,17.8102,8.2847,1.4718,3.7735,3.9265,107.9125,67.2135,8.1617,2.856,32.4125,25.7286,1,22336.95,15.1052,6.7908,679.129,6.4706,3088.46,8.8796,7.7581,13149.7,3.7852,66.6286,108.575,1153.8,9.6285,3.9157,3.3861,46.1732,104.6945,3.7499,1.3501,35.1356
2016-04-09,3.6731,14.47,1.3237,1.7157,3.5895,1.2989,0.9537,23.7118,6.5287,0.8774,0.708,6.5823,274.2045,17.7784,8.2365,1.4687,3.7698,3.9193,107.77,67.08,8.1543,2.8487,32.4455,25.6395,1,22425,14.9746,6.7914,683.65,6.4643,3093.5,8.8812,7.7584,13114.8,3.7758,66.595,108.055,1152.34,9.634,3.9171,3.3615,46.0997,104.75,3.7499,1.3491,35.0965
2016-04-10,3.6731,14.4681,1.3237,1.7157,3.5895,1.2989,0.9537,23.6627,6.5278,0.8774,0.708,6.5817,274.1795,17.7784,8.2365,1.4687,3.7697,3.9184,107.77,67.08,8.1529,2.8488,32.4455,25.6395,1,22425,14.9746,6.7914,683.65,6.4639,3093.5,8.88,7.7584,13114.8,3.7758,66.595,108.055,1152.21,9.633,3.9171,3.3615,46.0965,104.75,3.7499,1.3491,35.0965
2016-04-11,3.673,14.4685,1.3206,1.7148,3.56,1.2961,0.9536,23.6887,6.5239,0.8766,0.705,6.5681,273.637,17.727,8.2177,1.4634,3.7572,3.9143,107.6835,66.7461,8.1344,2.8391,32.367,25.5739,1,22312.35,14.829,6.7772,682.028,6.4605,3089.955,8.8757,7.7564,13123.4,3.7751,66.4774,108.0165,1147.315,9.62,3.8866,3.3582,46.1115,104.537,3.75,1.3457,35.0585
2016-04-12,3.673,14.5161,1.3089,1.7152,3.5014,1.2863,0.9544,23.6987,6.5274,0.8769,0.7015,6.5635,273.1915,17.5826,8.1848,1.4523,3.7565,3.9191,107.7545,66.213,8.0927,2.8324,32.3504,25.5107,1,22319.8,14.7153,6.7846,677.796,6.464,3046.445,8.8797,7.7551,13114.8,3.7637,66.3782,108.303,1144.17,9.6203,3.8781,3.2777,46.079,104.761,3.7499,1.3452,35.0265
2016-04-13,3.673,14.4683,1.3039,1.7251,3.4987,1.2787,0.9606,23.8517,6.5682,0.8825,0.7022,6.5958,274.5,17.4842,8.2041,1.4443,3.7825,3.9451,108.512,65.7731,8.1087,2.8432,32.3573,25.4987,1,22366.6,14.6621,6.7917,676.5805,6.4707,3037.58,8.8799,7.7556,13140.65,3.7736,66.4386,109.014,1145.54,9.66,3.8717,3.2763,46.0436,104.838,3.75,1.3482,35.0219
2016-04-14,3.6731,14.3727,1.3026,1.7362,3.4975,1.2843,0.9667,23.9917,6.606,0.8877,0.7065,6.6345,276.2385,17.4539,8.2391,1.4562,3.8132,3.9696,109.156,66.142,8.1458,2.854,32.3792,25.5728,1,22397.5,14.5741,6.7868,668.9005,6.4824,3003.875,8.8791,7.7571,13192.6,3.7812,66.5864,109.3005,1152.605,9.6936,3.8944,3.2683,46.1637,104.7285,3.7501,1.3617,35.1253
2016-04-15,3.6736,14.2809,1.2973,1.7349,3.4936,1.284,0.9672,23.9731,6.6001,0.887,0.7056,6.6443,275.856,17.4786,8.2397,1.4505,3.8122,3.9683,109.012,66.3391,8.1385,2.8545,32.3534,25.5311,1,22346.1,14.5586,6.7697,664.6205,6.4802,2996,8.8797,7.7562,13175.25,3.781,66.5595,109.167,1148.77,9.6899,3.9014,3.2727,46.1252,104.7,3.7502,1.3599,35.0704
2016-04-16,3.673,14.036,1.2946,1.7321,3.5364,1.282,0.9678,23.9488,6.5933,0.8863,0.7041,6.6524,276.134,17.5514,8.2536,1.445,3.8056,3.9685,108.865,66.3391,8.1326,2.8541,32.3445,25.525,1,22287,14.5619,6.78,664.6205,6.4781,2997.8,8.8826,7.7556,13175.25,3.7768,66.591,108.748,1144.65,9.6883,3.9005,3.271,46.143,104.75,3.7502,1.3576,35.0215
2016-04-17,3.673,14.0337,1.2946,1.7321,3.5387,1.282,0.9678,23.9231,6.5863,0.8863,0.7041,6.6545,276.2305,17.5514,8.2536,1.445,3.8049,3.9714,108.865,66.525,8.1318,2.854,32.3445,25.441,1,22410,14.5619,6.7549,666.8,6.4771,2998.5,8.8812,7.7556,13175.45,3.7768,66.591,108.748,1146.86,9.6883,3.9005,3.275,46.145,104.71,3.7502,1.3576,35.0215
2016-04-18,3.6731,14.0657,1.299,1.7299,3.5514,1.2902,0.9657,23.9101,6.584,0.8848,0.704,6.6374,275.069,17.6034,8.2627,1.4443,3.8049,3.9603,108.735,67.0538,8.1308,2.851,32.3632,25.4479,1,22320.65,14.6009,6.822,663.7885,6.4762,2992.245,8.8777,7.7554,13175.25,3.7755,66.5829,108.395,1146.725,9.67,3.9237,3.2693,46.1732,104.62,3.7502,1.3561,35.0358
2016-04-19,3.673,14.1341,1.2841,1.7252,3.5889,1.2729,0.9626,23.8282,6.5631,0.8818,0.6972,6.615,273.8365,17.3567,8.1679,1.4263,3.7945,3.9502,108.4295,65.7295,8.0984,2.8347,32.2156,25.4607,1,22343.35,14.3672,6.909,660.636,6.4684,2966.35,8.8796,7.7554,13123.4,3.7674,66.3377,109.129,1133.72,9.6518,3.8675,3.2657,46.1105,104.737,3.7503,1.3435,34.8995
2016-04-20,3.673,14.2065,1.2818,1.7222,3.5336,1.2676,0.9638,23.8088,6.5571,0.8811,0.6955,6.6095,272.7745,17.315,8.127,1.4272,3.7815,3.9476,108.3385,65.7918,8.0866,2.8246,32.2194,25.3808,1,22300.05,14.2713,6.9014,661.137,6.4659,2936.225,8.8772,7.7562,13157.9,3.7626,66.2371,109.243,1131.545,9.6492,3.8672,3.2558,46.2041,104.5925,3.7504,1.3408,34.8764
2016-04-21,3.673,14.3451,1.2838,1.7304,3.5303,1.2672,0.9717,23.9094,6.5838,0.8848,0.6972,6.6296,273.95,17.3351,8.1417,1.4382,3.7996,3.9637,108.767,65.6901,8.1205,2.8215,32.2934,25.4666,1,22360.85,14.2615,6.9338,663.0515,6.4775,2915.02,8.8797,7.757,13166.55,3.7678,66.3177,109.654,1135.525,9.6746,3.8912,3.2629,46.4361,105.0455,3.7504,1.3465,35.0204
2016-04-22,3.673,14.3063,1.2923,1.7343,3.5479,1.2703,0.976,23.9858,6.6026,0.8873,0.6961,6.643,275.1845,17.4514,8.2066,1.4513,3.8511,3.9735,109.034,66.3022,8.135,2.8358,32.3401,25.3846,1,22327.1,14.3483,6.9197,663.1175,6.4913,2921.21,8.8796,7.7573,13183.9,3.7714,66.5767,110.5035,1143.905,9.6882,3.9047,3.2585,46.648,104.831,3.7503,1.3507,35.0533
2016-04-23,3.673,14.321,1.2971,1.7413,3.5683,1.2668,0.9785,24.0717,6.6309,0.8909,0.6943,6.6683,276.578,17.4742,8.2366,1.4592,3.8907,3.9861,109.495,66.765,8.1616,2.8485,32.405,25.344,1,22350,14.3992,6.9104,669.1,6.4985,2948,8.8829,7.7567,13201.3,3.7677,66.726,111.779,1150.09,9.701,3.9073,3.267,46.7471,104.8,3.7502,1.3544,35.086
2016-04-24,3.673,14.325,1.2971,1.7413,3.5683,1.2668,0.9785,24.0677,6.6272,0.8909,0.6943,6.6686,276.58,17.4742,8.2366,1.4592,3.8874,3.9857,109.495,66.765,8.1616,2.8487,32.405,25.344,1,22350,14.3992,6.9104,669.1,6.4993,2948,8.8852,7.7567,13210.05,3.7677,66.726,111.779,1150.42,9.701,3.9073,3.267,46.75,104.8,3.7502,1.3544,35.086
2016-04-25,3.673,14.314,1.297,1.7393,3.5604,1.2681,0.9761,24.0321,6.6143,0.8888,0.6917,6.6515,276.7395,17.5349,8.2232,1.4579,3.899,3.9806,109.185,66.3865,8.1408,2.8485,32.3602,25.3967,1,22303,14.4665,6.9259,669.079,6.499,2953.645,8.8774,7.7567,13210.05,3.7681,66.7369,111.2355,1149.16,9.699,3.9093,3.2794,46.8457,104.9405,3.7504,1.3533,35.1051
2016-04-26,3.673,14.3129,1.2939,1.7329,3.5445,1.2651,0.9743,23.9578,6.5953,0.8863,0.6877,6.6296,276.1825,17.5038,8.1855,1.4532,3.8963,3.9678,108.7995,66.1035,8.1141,2.8347,32.3221,25.2997,1,22316.35,14.4423,6.9114,668.3615,6.4935,2948.885,8.8793,7.7561,13210.05,3.7626,66.6367,111.0915,1149.295,9.6839,3.9238,3.2804,46.8515,104.711,3.7503,1.3527,35.1479
2016-04-27,3.673,14.2885,1.3096,1.7295,3.5266,1.261,0.9726,23.9049,6.5801,0.8841,0.6862,6.6115,275.597,17.3769,8.1561,1.4563,3.878,3.9495,108.461,65.3549,8.1074,2.8236,32.3592,25.2282,1,22270,14.4307,6.9088,667.622,6.4925,2954.695,8.8797,7.7566,13192.6,3.7589,66.5156,111.2545,1148.77,9.6658,3.9179,3.2866,46.8376,104.6885,3.7503,1.3501,35.1383
2016-04-28,3.673,14.2404,1.3128,1.7257,3.5139,1.2567,0.9688,23.8521,6.5656,0.8821,0.6865,6.5981,274.543,17.3058,8.1452,1.4396,3.8735,3.9413,108.073,64.6602,8.0777,2.8179,32.2914,25.1931,1,22307.05,14.3866,6.91,665.7755,6.4841,2930.255,8.8792,7.7573,13183.9,3.7567,66.4359,109.2225,1142.01,9.6548,3.8951,3.2795,46.8556,104.714,3.7502,1.3464,35.0624
2016-04-29,3.673,14.3069,1.3108,1.7163,3.4731,1.2534,0.9627,23.7188,6.5281,0.877,0.6839,6.5783,273.42,17.2032,8.0959,1.4338,3.8534,3.9265,107.4885,64.5013,8.0441,2.8048,32.2661,25.1875,1,22306.85,14.2353,6.9112,662.584,6.4778,2898.555,8.8793,7.7577,13192.6,3.7468,66.4834,107.2405,1140.9,9.6226,3.9077,3.2794,46.9227,104.7595,3.7502,1.344,34.9352
2016-04-30,3.6729,14.2889,1.3148,1.7098,3.4362,1.2554,0.9594,23.6247,6.5002,0.8735,0.6844,6.5593,272.475,17.1791,8.0529,1.4333,3.8185,3.9107,106.967,65.6823,8.0339,2.7965,32.2703,25.1699,1,22345.55,14.232,6.9057,659.8045,6.4738,2856,8.8856,7.7572,13192.6,3.7385,66.515,106.3395,1145.345,9.5994,3.9175,3.2794,47.0481,104.753,3.7504,1.3441,34.9025
2016-05-01,3.6727,14.2507,1.3148,1.7094,3.4363,1.2554,0.9594,23.6176,6.4979,0.8735,0.6844,6.5564,272.265,17.1791,8.0529,1.4333,3.8192,3.91,108.149,64.8555,8.0247,2.795,32.285,25.275,1,22255,14.232,6.915,661,6.4744,2847.5,8.8802,7.7572,13109,3.738,66.515,106.3395,1144.69,9.5929,3.9125,3.2695,46.955,104.85,3.7504,1.3441,34.9025
